path,size,mtime,ext
venv\Lib\site-packages\win32\Demos\win32clipboard_bitmapdemo.py,4022,1754637971.7447374,.py
venv\Lib\site-packages\win32\Demos\win32comport_demo.py,6202,1754637971.7447374,.py
venv\Lib\site-packages\win32\Demos\win32console_demo.py,5205,1754637971.7457352,.py
venv\Lib\site-packages\win32\Demos\win32cred_demo.py,2834,1754637971.7457352,.py
venv\Lib\site-packages\win32\Demos\win32fileDemo.py,1407,1754637971.7467322,.py
venv\Lib\site-packages\win32\Demos\win32gui_demo.py,5205,1754637971.747742,.py
venv\Lib\site-packages\win32\Demos\win32gui_devicenotify.py,3919,1754637971.747742,.py
venv\Lib\site-packages\win32\Demos\win32gui_dialog.py,15763,1754637971.7487414,.py
venv\Lib\site-packages\win32\Demos\win32gui_menu.py,17210,1754637971.7487414,.py
venv\Lib\site-packages\win32\Demos\win32gui_taskbar.py,5088,1754637971.7497387,.py
venv\Lib\site-packages\win32\Demos\win32netdemo.py,9192,1754637971.7497387,.py
venv\Lib\site-packages\win32\Demos\win32rcparser_demo.py,2889,1754637971.7507358,.py
venv\Lib\site-packages\win32\Demos\win32servicedemo.py,602,1754637971.7507358,.py
venv\Lib\site-packages\win32\Demos\win32ts_logoff_disconnected.py,1007,1754637971.7507358,.py
venv\Lib\site-packages\win32\Demos\winprocess.py,7588,1754637971.7520528,.py
venv\Lib\site-packages\win32\Demos\c_extension\setup.py,783,1754637971.7520528,.py
venv\Lib\site-packages\win32\Demos\dde\ddeclient.py,493,1754637971.7530532,.py
venv\Lib\site-packages\win32\Demos\dde\ddeserver.py,1182,1754637971.75405,.py
venv\Lib\site-packages\win32\Demos\images\frowny.bmp,3126,1754637971.75405,.bmp
venv\Lib\site-packages\win32\Demos\images\smiley.bmp,3126,1754637971.7550476,.bmp
venv\Lib\site-packages\win32\Demos\pipes\cat.py,352,1754637971.756047,.py
venv\Lib\site-packages\win32\Demos\pipes\runproc.py,4137,1754637971.756047,.py
venv\Lib\site-packages\win32\Demos\security\account_rights.py,1555,1754637971.757042,.py
venv\Lib\site-packages\win32\Demos\security\explicit_entries.py,5135,1754637971.7582767,.py
venv\Lib\site-packages\win32\Demos\security\GetTokenInformation.py,3823,1754637971.757042,.py
venv\Lib\site-packages\win32\Demos\security\get_policy_info.py,1227,1754637971.7582767,.py
venv\Lib\site-packages\win32\Demos\security\list_rights.py,1082,1754637971.7592764,.py
venv\Lib\site-packages\win32\Demos\security\localized_names.py,2215,1754637971.7592764,.py
venv\Lib\site-packages\win32\Demos\security\lsaregevent.py,546,1754637971.7592764,.py
venv\Lib\site-packages\win32\Demos\security\lsastore.py,484,1754637971.7602735,.py
venv\Lib\site-packages\win32\Demos\security\query_information.py,837,1754637971.7602735,.py
venv\Lib\site-packages\win32\Demos\security\regsave_sa.py,1751,1754637971.761271,.py
venv\Lib\site-packages\win32\Demos\security\regsecurity.py,1157,1754637971.761271,.py
venv\Lib\site-packages\win32\Demos\security\sa_inherit.py,289,1754637971.762268,.py
venv\Lib\site-packages\win32\Demos\security\security_enums.py,9776,1754637971.762268,.py
venv\Lib\site-packages\win32\Demos\security\setkernelobjectsecurity.py,5027,1754637971.7642627,.py
venv\Lib\site-packages\win32\Demos\security\setnamedsecurityinfo.py,4519,1754637971.7642627,.py
venv\Lib\site-packages\win32\Demos\security\setsecurityinfo.py,4648,1754637971.7654636,.py
venv\Lib\site-packages\win32\Demos\security\setuserobjectsecurity.py,3468,1754637971.7654636,.py
venv\Lib\site-packages\win32\Demos\security\set_file_audit.py,3460,1754637971.7632654,.py
venv\Lib\site-packages\win32\Demos\security\set_file_owner.py,2314,1754637971.7632654,.py
venv\Lib\site-packages\win32\Demos\security\set_policy_info.py,936,1754637971.7632654,.py
venv\Lib\site-packages\win32\Demos\security\sspi\fetch_url.py,5555,1754637971.7664638,.py
venv\Lib\site-packages\win32\Demos\security\sspi\simple_auth.py,2917,1754637971.7674606,.py
venv\Lib\site-packages\win32\Demos\security\sspi\socket_server.py,6535,1754637971.7674606,.py
venv\Lib\site-packages\win32\Demos\security\sspi\validate_password.py,1164,1754637971.768444,.py
venv\Lib\site-packages\win32\Demos\service\nativePipeTestService.py,2198,1754637971.768444,.py
venv\Lib\site-packages\win32\Demos\service\pipeTestService.py,7136,1754637971.769444,.py
venv\Lib\site-packages\win32\Demos\service\pipeTestServiceClient.py,4785,1754637971.7704408,.py
venv\Lib\site-packages\win32\Demos\service\serviceEvents.py,4157,1754637971.7704408,.py
venv\Lib\site-packages\win32\Demos\win32wnet\testwnet.py,4405,1754637971.7714386,.py
venv\Lib\site-packages\win32\Demos\win32wnet\winnetwk.py,3293,1754637971.772436,.py
venv\Lib\site-packages\win32\include\PyWinTypes.h,31269,1754637971.772436,.h
venv\Lib\site-packages\win32\lib\afxres.py,206,1754637971.773433,.py
venv\Lib\site-packages\win32\lib\commctrl.py,47709,1754637971.77443,.py
venv\Lib\site-packages\win32\lib\mmsystem.py,31230,1754637971.7754276,.py
venv\Lib\site-packages\win32\lib\netbios.py,6895,1754637971.7754276,.py
venv\Lib\site-packages\win32\lib\ntsecuritycon.py,23075,1754637971.776296,.py
venv\Lib\site-packages\win32\lib\pywin32_bootstrap.py,772,1754637971.776296,.py
venv\Lib\site-packages\win32\lib\pywin32_testutil.py,10876,1754637971.777296,.py
venv\Lib\site-packages\win32\lib\pywintypes.py,6034,1754637971.777296,.py
venv\Lib\site-packages\win32\lib\rasutil.py,1764,1754637971.778293,.py
venv\Lib\site-packages\win32\lib\regcheck.py,4602,1754637971.778293,.py
venv\Lib\site-packages\win32\lib\regutil.py,12695,1754637971.779291,.py
venv\Lib\site-packages\win32\lib\sspi.py,16036,1754637971.779291,.py
venv\Lib\site-packages\win32\lib\sspicon.py,16174,1754637971.780288,.py
venv\Lib\site-packages\win32\lib\win2kras.py,446,1754637971.780288,.py
venv\Lib\site-packages\win32\lib\win32con.py,121632,1754637971.7812853,.py
venv\Lib\site-packages\win32\lib\win32cryptcon.py,74342,1754637971.7822826,.py
venv\Lib\site-packages\win32\lib\win32evtlogutil.py,7827,1754637971.7822826,.py
venv\Lib\site-packages\win32\lib\win32gui_struct.py,29901,1754637971.7832797,.py
venv\Lib\site-packages\win32\lib\win32inetcon.py,44303,1754637971.7832797,.py
venv\Lib\site-packages\win32\lib\win32netcon.py,19159,1754637971.784277,.py
venv\Lib\site-packages\win32\lib\win32pdhquery.py,24089,1754637971.784277,.py
venv\Lib\site-packages\win32\lib\win32pdhutil.py,7828,1754637971.7852743,.py
venv\Lib\site-packages\win32\lib\win32rcparser.py,22333,1754637971.7862725,.py
venv\Lib\site-packages\win32\lib\win32serviceutil.py,39076,1754637971.7862725,.py
venv\Lib\site-packages\win32\lib\win32timezone.py,42439,1754637971.7872703,.py
venv\Lib\site-packages\win32\lib\win32traceutil.py,1661,1754637971.7882676,.py
venv\Lib\site-packages\win32\lib\win32verstamp.py,7210,1754637971.7882676,.py
venv\Lib\site-packages\win32\lib\winerror.py,290166,1754637971.7902617,.py
venv\Lib\site-packages\win32\lib\winioctlcon.py,36454,1754637971.7902617,.py
venv\Lib\site-packages\win32\lib\winnt.py,38459,1754637971.7912602,.py
venv\Lib\site-packages\win32\lib\winperf.py,6147,1754637971.7912602,.py
venv\Lib\site-packages\win32\lib\winxptheme.py,282,1754637971.7922573,.py
venv\Lib\site-packages\win32\lib\_win32verstamp_pywin32ctypes.py,4668,1754637971.773433,.py
venv\Lib\site-packages\win32\libs\pywintypes.lib,108206,1754637971.7932544,.lib
venv\Lib\site-packages\win32\scripts\backupEventLog.py,1288,1754637971.794252,.py
venv\Lib\site-packages\win32\scripts\ControlService.py,18634,1754637971.7932544,.py
venv\Lib\site-packages\win32\scripts\h2py.py,6620,1754637971.794252,.py
venv\Lib\site-packages\win32\scripts\killProcName.py,2050,1754637971.7954822,.py
venv\Lib\site-packages\win32\scripts\pywin32_postinstall.py,25736,1754637971.7954822,.py
venv\Lib\site-packages\win32\scripts\pywin32_testall.py,3847,1754637971.7964818,.py
venv\Lib\site-packages\win32\scripts\rasutil.py,2821,1754637971.7964818,.py
venv\Lib\site-packages\win32\scripts\regsetup.py,21043,1754637971.797504,.py
venv\Lib\site-packages\win32\scripts\setup_d.py,3639,1754637971.797504,.py
venv\Lib\site-packages\win32\scripts\VersionStamp\BrandProject.py,2873,1754637971.7985027,.py
venv\Lib\site-packages\win32\scripts\VersionStamp\bulkstamp.py,4823,1754637971.7985027,.py
venv\Lib\site-packages\win32\scripts\VersionStamp\vssutil.py,5818,1754637971.7994738,.py
venv\Lib\site-packages\win32\test\handles.py,5630,1754637971.7994738,.py
venv\Lib\site-packages\win32\test\testall.py,7257,1754637971.811941,.py
venv\Lib\site-packages\win32\test\test_clipboard.py,4409,1754637971.8004708,.py
venv\Lib\site-packages\win32\test\test_exceptions.py,8227,1754637971.8014686,.py
venv\Lib\site-packages\win32\test\test_odbc.py,8613,1754637971.8018632,.py
venv\Lib\site-packages\win32\test\test_pywintypes.py,4139,1754637971.8018632,.py
venv\Lib\site-packages\win32\test\test_security.py,6222,1754637971.8028631,.py
venv\Lib\site-packages\win32\test\test_sspi.py,8379,1754637971.8028631,.py
venv\Lib\site-packages\win32\test\test_win32api.py,10013,1754637971.8038602,.py
venv\Lib\site-packages\win32\test\test_win32clipboard.py,2013,1754637971.8038602,.py
venv\Lib\site-packages\win32\test\test_win32cred.py,3239,1754637971.8038602,.py
venv\Lib\site-packages\win32\test\test_win32crypt.py,4907,1754637971.8048575,.py
venv\Lib\site-packages\win32\test\test_win32event.py,4487,1754637971.8048575,.py
venv\Lib\site-packages\win32\test\test_win32file.py,42783,1754637971.8058548,.py
venv\Lib\site-packages\win32\test\test_win32gui.py,7943,1754637971.8058548,.py
venv\Lib\site-packages\win32\test\test_win32guistruct.py,9610,1754637971.806853,.py
venv\Lib\site-packages\win32\test\test_win32inet.py,3517,1754637971.806853,.py
venv\Lib\site-packages\win32\test\test_win32net.py,658,1754637971.8078494,.py
venv\Lib\site-packages\win32\test\test_win32pipe.py,4945,1754637971.8078494,.py
venv\Lib\site-packages\win32\test\test_win32print.py,705,1754637971.8089466,.py
venv\Lib\site-packages\win32\test\test_win32profile.py,433,1754637971.8089466,.py
venv\Lib\site-packages\win32\test\test_win32rcparser.py,2533,1754637971.8099468,.py
venv\Lib\site-packages\win32\test\test_win32timezone.py,327,1754637971.8099468,.py
venv\Lib\site-packages\win32\test\test_win32trace.py,11665,1754637971.8109436,.py
venv\Lib\site-packages\win32\test\test_win32ts.py,439,1754637971.8109436,.py
venv\Lib\site-packages\win32\test\test_win32wnet.py,5827,1754637971.8109436,.py
venv\Lib\site-packages\win32\test\win32rcparser\python.bmp,778,1754637971.8129382,.bmp
venv\Lib\site-packages\win32\test\win32rcparser\python.ico,766,1754637971.8129382,.ico
venv\Lib\site-packages\win32\test\win32rcparser\test.h,1215,1754637971.8129382,.h
venv\Lib\site-packages\win32\test\win32rcparser\test.rc,6474,1754637971.8139355,.rc
venv\Lib\site-packages\win32com\License.txt,1569,1754637971.8149328,.txt
venv\Lib\site-packages\win32com\olectl.py,2692,1754637971.8149328,.py
venv\Lib\site-packages\win32com\readme.html,3766,1754637971.8159301,.html
venv\Lib\site-packages\win32com\storagecon.py,3174,1754637971.8168633,.py
venv\Lib\site-packages\win32com\universal.py,8761,1754637971.8168633,.py
venv\Lib\site-packages\win32com\util.py,1064,1754637971.8178637,.py
venv\Lib\site-packages\win32com\__init__.py,5020,1754637971.8149328,.py
venv\Lib\site-packages\win32com\client\build.py,29158,1754637971.8284416,.py
venv\Lib\site-packages\win32com\client\CLSIDToClass.py,1871,1754637971.8274443,.py
venv\Lib\site-packages\win32com\client\combrowse.py,20520,1754637971.8284416,.py
venv\Lib\site-packages\win32com\client\connect.py,1585,1754637971.8294585,.py
venv\Lib\site-packages\win32com\client\dynamic.py,28284,1754637971.8294585,.py
venv\Lib\site-packages\win32com\client\gencache.py,29645,1754637971.830458,.py
venv\Lib\site-packages\win32com\client\genpy.py,54950,1754637971.830458,.py
venv\Lib\site-packages\win32com\client\makepy.py,14962,1754637971.8314552,.py
venv\Lib\site-packages\win32com\client\selecttlb.py,6451,1754637971.8314552,.py
venv\Lib\site-packages\win32com\client\tlbrowse.py,9787,1754637971.832453,.py
venv\Lib\site-packages\win32com\client\util.py,3445,1754637971.832453,.py
venv\Lib\site-packages\win32com\client\__init__.py,27152,1754637971.8274443,.py
venv\Lib\site-packages\win32com\demos\connect.py,3854,1754637971.8334498,.py
venv\Lib\site-packages\win32com\demos\dump_clipboard.py,3015,1754637971.8344474,.py
venv\Lib\site-packages\win32com\demos\eventsApartmentThreaded.py,3764,1754637971.8344474,.py
venv\Lib\site-packages\win32com\demos\eventsFreeThreaded.py,3556,1754637971.835594,.py
venv\Lib\site-packages\win32com\demos\excelAddin.py,6216,1754637971.835594,.py
venv\Lib\site-packages\win32com\demos\excelRTDServer.py,16612,1754637971.836594,.py
venv\Lib\site-packages\win32com\demos\iebutton.py,7157,1754637971.836594,.py
venv\Lib\site-packages\win32com\demos\ietoolbar.py,11148,1754637971.837591,.py
venv\Lib\site-packages\win32com\demos\outlookAddin.py,4746,1754637971.837591,.py
venv\Lib\site-packages\win32com\demos\trybag.py,2185,1754637971.838591,.py
venv\Lib\site-packages\win32com\demos\__init__.py,0,1754637971.8334498,.py
venv\Lib\site-packages\win32com\HTML\docindex.html,1317,1754637971.8206933,.html
venv\Lib\site-packages\win32com\HTML\GeneratedSupport.html,6128,1754637971.8178637,.html
venv\Lib\site-packages\win32com\HTML\index.html,1660,1754637971.8206933,.html
venv\Lib\site-packages\win32com\HTML\misc.html,1182,1754637971.82169,.html
venv\Lib\site-packages\win32com\HTML\package.html,3290,1754637971.82169,.html
venv\Lib\site-packages\win32com\HTML\PythonCOM.html,9033,1754637971.8188605,.html
venv\Lib\site-packages\win32com\HTML\QuickStartClientCom.html,7360,1754637971.8196936,.html
venv\Lib\site-packages\win32com\HTML\QuickStartServerCom.html,13249,1754637971.8196936,.html
venv\Lib\site-packages\win32com\HTML\variant.html,6016,1754637971.8226876,.html
venv\Lib\site-packages\win32com\HTML\image\blank.gif,864,1754637971.82545,.gif
venv\Lib\site-packages\win32com\HTML\image\BTN_HomePage.gif,211,1754637971.823685,.gif
venv\Lib\site-packages\win32com\HTML\image\BTN_ManualTop.gif,215,1754637971.823685,.gif
venv\Lib\site-packages\win32com\HTML\image\BTN_NextPage.gif,218,1754637971.82445,.gif
venv\Lib\site-packages\win32com\HTML\image\BTN_PrevPage.gif,216,1754637971.82445,.gif
venv\Lib\site-packages\win32com\HTML\image\pycom_blowing.gif,20926,1754637971.82545,.gif
venv\Lib\site-packages\win32com\HTML\image\pythoncom.gif,5767,1754637971.826447,.gif
venv\Lib\site-packages\win32com\HTML\image\www_icon.gif,275,1754637971.826447,.gif
venv\Lib\site-packages\win32com\include\PythonCOM.h,30321,1754637971.838591,.h
venv\Lib\site-packages\win32com\include\PythonCOMRegister.h,3092,1754637971.8395853,.h
venv\Lib\site-packages\win32com\include\PythonCOMServer.h,8936,1754637971.8395853,.h
venv\Lib\site-packages\win32com\libs\axscript.lib,72478,1754637971.8405826,.lib
venv\Lib\site-packages\win32com\libs\pythoncom.lib,159886,1754637971.84158,.lib
venv\Lib\site-packages\win32com\makegw\makegw.py,22299,1754637971.8425772,.py
venv\Lib\site-packages\win32com\makegw\makegwenum.py,10803,1754637971.8435745,.py
venv\Lib\site-packages\win32com\makegw\makegwparse.py,36307,1754637971.8435745,.py
venv\Lib\site-packages\win32com\makegw\__init__.py,31,1754637971.8425772,.py
venv\Lib\site-packages\win32com\server\connect.py,2859,1754637971.8445718,.py
venv\Lib\site-packages\win32com\server\dispatcher.py,8278,1754637971.8455696,.py
venv\Lib\site-packages\win32com\server\exception.py,3500,1754637971.8455696,.py
venv\Lib\site-packages\win32com\server\factory.py,876,1754637971.846567,.py
venv\Lib\site-packages\win32com\server\localserver.py,1247,1754637971.8475647,.py
venv\Lib\site-packages\win32com\server\policy.py,33223,1754637971.8475647,.py
venv\Lib\site-packages\win32com\server\register.py,25863,1754637971.8485622,.py
venv\Lib\site-packages\win32com\server\util.py,6930,1754637971.8495605,.py
venv\Lib\site-packages\win32com\server\__init__.py,51,1754637971.8445718,.py
venv\Lib\site-packages\win32com\servers\dictionary.py,4500,1754637971.8515532,.py
venv\Lib\site-packages\win32com\servers\interp.py,1794,1754637971.8515532,.py
venv\Lib\site-packages\win32com\servers\perfmon.py,1233,1754637971.8527997,.py
venv\Lib\site-packages\win32com\servers\PythonTools.py,1224,1754637971.8505564,.py
venv\Lib\site-packages\win32com\servers\test_pycomtest.py,5255,1754637971.8527997,.py
venv\Lib\site-packages\win32com\servers\__init__.py,0,1754637971.8505564,.py
venv\Lib\site-packages\win32com\test\daodump.py,2333,1754637971.8547962,.py
venv\Lib\site-packages\win32com\test\errorSemantics.py,8767,1754637971.8558128,.py
venv\Lib\site-packages\win32com\test\GenTestScripts.py,2715,1754637971.8537996,.py
venv\Lib\site-packages\win32com\test\pippo.idl,1916,1754637971.8558128,.idl
venv\Lib\site-packages\win32com\test\pippo_server.py,2726,1754637971.856813,.py
venv\Lib\site-packages\win32com\test\policySemantics.py,3226,1754637971.856813,.py
venv\Lib\site-packages\win32com\test\readme.txt,735,1754637971.8578095,.txt
venv\Lib\site-packages\win32com\test\testAccess.py,5874,1754637971.858807,.py
venv\Lib\site-packages\win32com\test\testADOEvents.py,2878,1754637971.8578095,.py
venv\Lib\site-packages\win32com\test\testall.py,10229,1754637971.8724213,.py
venv\Lib\site-packages\win32com\test\testArrays.py,2165,1754637971.858807,.py
venv\Lib\site-packages\win32com\test\testAXScript.py,1388,1754637971.8578095,.py
venv\Lib\site-packages\win32com\test\testClipboard.py,5952,1754637971.8598044,.py
venv\Lib\site-packages\win32com\test\testCollections.py,4400,1754637971.8598044,.py
venv\Lib\site-packages\win32com\test\testConversionErrors.py,713,1754637971.8608017,.py
venv\Lib\site-packages\win32com\test\testDates.py,1908,1754637971.8608017,.py
venv\Lib\site-packages\win32com\test\testDCOM.py,1766,1754637971.8608017,.py
venv\Lib\site-packages\win32com\test\testDictionary.py,2862,1754637971.8617992,.py
venv\Lib\site-packages\win32com\test\testDictionary.vbs,584,1754637971.8627975,.vbs
venv\Lib\site-packages\win32com\test\testDynamic.py,2756,1754637971.8627975,.py
venv\Lib\site-packages\win32com\test\testExchange.py,3361,1754637971.8637304,.py
venv\Lib\site-packages\win32com\test\testExplorer.py,4599,1754637971.8637304,.py
venv\Lib\site-packages\win32com\test\testGatewayAddresses.py,5342,1754637971.8647304,.py
venv\Lib\site-packages\win32com\test\testGIT.py,4766,1754637971.8647304,.py
venv\Lib\site-packages\win32com\test\testInterp.vbs,268,1754637971.8657274,.vbs
venv\Lib\site-packages\win32com\test\testIterators.py,4769,1754637971.8657274,.py
venv\Lib\site-packages\win32com\test\testmakepy.py,1929,1754637971.8724213,.py
venv\Lib\site-packages\win32com\test\testMarshal.py,6213,1754637971.8667247,.py
venv\Lib\site-packages\win32com\test\testMSOffice.py,5661,1754637971.8667247,.py
venv\Lib\site-packages\win32com\test\testMSOfficeEvents.py,4160,1754637971.8667247,.py
venv\Lib\site-packages\win32com\test\testPersist.py,6465,1754637971.867722,.py
venv\Lib\site-packages\win32com\test\testPippo.py,2652,1754637971.86843,.py
venv\Lib\site-packages\win32com\test\testPyComTest.py,32897,1754637971.86843,.py
venv\Lib\site-packages\win32com\test\Testpys.sct,1098,1754637971.8537996,.sct
venv\Lib\site-packages\win32com\test\testPyScriptlet.js,1120,1754637971.8694296,.js
venv\Lib\site-packages\win32com\test\testROT.py,793,1754637971.8694296,.py
venv\Lib\site-packages\win32com\test\testServers.py,1401,1754637971.8704271,.py
venv\Lib\site-packages\win32com\test\testShell.py,9694,1754637971.8704271,.py
venv\Lib\site-packages\win32com\test\testStorage.py,3707,1754637971.8714242,.py
venv\Lib\site-packages\win32com\test\testStreams.py,4336,1754637971.8714242,.py
venv\Lib\site-packages\win32com\test\testvb.py,20762,1754637971.8736403,.py
venv\Lib\site-packages\win32com\test\testvbscript_regexp.py,1138,1754637971.8736403,.py
venv\Lib\site-packages\win32com\test\testWMI.py,486,1754637971.8714242,.py
venv\Lib\site-packages\win32com\test\testxslt.js,581,1754637971.87464,.js
venv\Lib\site-packages\win32com\test\testxslt.py,948,1754637971.87464,.py
venv\Lib\site-packages\win32com\test\testxslt.xsl,2111,1754637971.8756373,.xsl
venv\Lib\site-packages\win32com\test\util.py,8340,1754637971.8756373,.py
venv\Lib\site-packages\win32com\test\__init__.py,44,1754637971.8547962,.py
venv\Lib\site-packages\win32comext\adsi\adsi.pyd,98304,1754637971.8776329,.pyd
venv\Lib\site-packages\win32comext\adsi\adsicon.py,12607,1754637971.8786294,.py
venv\Lib\site-packages\win32comext\adsi\__init__.py,3709,1754637971.8766346,.py
venv\Lib\site-packages\win32comext\adsi\demos\objectPicker.py,2009,1754637971.8786294,.py
